PetID,nlp_proba_1,nlp_proba_2,nlp_proba_3,nlp_proba_4,nlp_pred
c278935de,0.13469765,0.5063178,0.2698912,0.089093395,2
e3f51f5e0,0.06270305,0.76325,0.1617082,0.012338775,2
2f0abd493,0.1263765,0.40459082,0.2289078,0.24012493,2
649589d9f,0.13042787,0.56228924,0.16821621,0.13906662,2
cc068a979,0.07281245,0.18272826,0.09012552,0.6543338,4
ada57411b,0.045754794,0.33281597,0.587872,0.033557232,3
605fe21a1,0.13094506,0.47790885,0.37602875,0.015117308,2
93d842736,0.19794877,0.29223883,0.08332679,0.42648563,4
872317673,0.2975241,0.12613721,0.05169154,0.5246472,4
b9da26f0f,0.007797361,0.90293854,0.08829616,0.00096787175,2
87e1b0c16,0.14868832,0.29189336,0.2334045,0.32601386,4
350a14e36,0.01933739,0.94350916,0.03126213,0.0058913417,2
e1052f933,0.014031179,0.6342831,0.34296116,0.008724563,2
387a2639c,0.039051652,0.06492755,0.34345466,0.5525662,4
ea1318971,0.01622363,0.04252453,0.0897606,0.85149133,4
26365df53,0.14653243,0.28636006,0.2086333,0.35847428,4
1635eac9a,0.021522895,0.018622356,0.03203997,0.92781484,4
af2f3a166,0.035984516,0.09329872,0.3349614,0.53575534,4
283d93104,0.09396007,0.21276765,0.5811866,0.11208571,3
6b6cdfdfe,0.03210156,0.023426551,0.07415686,0.870315,4
0edacb2ed,0.004475385,0.82359844,0.1299281,0.04199803,2
c03b8b2db,0.07869409,0.6149362,0.2780006,0.028369147,2
b84ad40b4,0.36170718,0.34318098,0.106315985,0.18879582,1
19fd91f5b,0.0119515415,0.092865795,0.09557919,0.79960346,4
eaab63bd7,0.55543756,0.38206255,0.056096908,0.006402996,1
7bce76c66,0.1108109,0.32268485,0.5645092,0.0019950615,3
01e5d357f,0.5197188,0.35274076,0.060493205,0.067047134,1
615f5dc85,0.29432628,0.26404253,0.10703777,0.33459345,4
868fb91f3,0.41012627,0.11070709,0.120231666,0.35893503,1
35cf91e6e,0.09566314,0.32569674,0.51118475,0.0674554,3
dd8817ccb,0.47404733,0.41551495,0.074073024,0.03636469,1
eb652ec07,0.018202947,0.031862065,0.027040854,0.9228941,4
d714680ff,0.26689553,0.54571927,0.17297873,0.014406477,2
36edc334e,0.11679234,0.62677026,0.18617132,0.070266135,2
fdc472b2e,0.03525456,0.18757585,0.039471477,0.73769814,4
d25638f81,0.050051868,0.023594238,0.013883386,0.9124705,4
62b2ac9fd,0.13504927,0.28187716,0.4602334,0.12284015,3
500327aed,0.010404074,0.19823112,0.39723614,0.39412868,3
814430b64,0.33595207,0.10592891,0.052726436,0.5053926,4
1fbf04fab,0.21743998,0.46777493,0.18021762,0.13456747,2
f9e3a51c1,0.69612056,0.27871242,0.02121593,0.0039510853,1
1f7bf1b32,0.27098027,0.13164118,0.5823917,0.014986912,3
b623d9449,0.038370658,0.06748,0.05407861,0.8400707,4
b5033c917,0.12156288,0.076559536,0.053956825,0.7479207,4
b1350a4af,0.23827985,0.16981845,0.37859014,0.2133116,3
ff96988fc,0.008765441,0.06287655,0.92314726,0.0052107605,3
2b4003be8,0.48269483,0.25259155,0.07901995,0.18569364,1
9697ebf42,0.78730613,0.17398308,0.032916807,0.0057939533,1
2196b0156,0.04338911,0.058395326,0.14176263,0.756453,4
350116b16,0.32234624,0.29884604,0.091618426,0.28718933,1
66125940b,0.14092717,0.07335495,0.033391934,0.75232595,4
4482a8d57,0.12262778,0.35060355,0.08164218,0.44512653,4
a1fc6f0bb,0.019478317,0.075369276,0.04703844,0.85811394,4
b5ff2b987,0.03627558,0.010942785,0.09754007,0.8552416,4
81ea0e01a,0.083969206,0.13417538,0.1960182,0.58583724,4
df091dc6b,0.7027717,0.2881653,0.007075727,0.001987286,1
e464e666d,0.015176281,0.14450304,0.8376872,0.002633563,3
6083e589b,0.01463984,0.051649343,0.8645306,0.06918011,3
40c0fdccb,0.0061906883,0.0072986134,0.0041266535,0.9823841,4
06bfadf29,0.07443316,0.012536958,0.03017251,0.8828574,4
fae628c13,0.25326982,0.7101041,0.03526681,0.0013592634,2
1a91262f6,0.37309846,0.19526477,0.077944696,0.35369205,1
a7b53e5ca,0.2927634,0.50742245,0.097949505,0.1018646,2
a234c6496,0.08270551,0.5058632,0.19729054,0.21414074,2
bdab91b8c,0.26718733,0.50431204,0.21161751,0.016883137,2
e1af060fb,0.2702503,0.13825695,0.07985117,0.5116416,4
8685b7512,0.035570893,0.21818502,0.09192123,0.65432286,4
4cc05c35d,0.020828696,0.78705996,0.1709946,0.021116784,2
308034707,0.2662886,0.4118964,0.31481135,0.00700358,2
597a7afc2,0.2176382,0.34052977,0.2010289,0.2408032,2
1940b59e7,0.0016822073,0.84252995,0.15486129,0.0009265182,2
3501d8f4f,0.21630786,0.19113897,0.12789793,0.46465525,4
482fc8a70,0.119921796,0.0088977795,0.04428654,0.8268939,4
ac1eab621,0.004139784,0.0037678392,0.0038403946,0.988252,4
38cf8b2f5,0.19335237,0.29590645,0.39540666,0.11533446,3
32387ac37,0.027595378,0.08583909,0.08474507,0.8018205,4
eb4dbddea,0.52323484,0.2512008,0.037574988,0.18798938,1
8c0273869,0.20809685,0.38554692,0.28340298,0.12295324,2
1fba9cbc9,0.10287943,0.24446131,0.11632014,0.53633916,4
cd565b4f7,0.13075888,0.11501538,0.08625642,0.6679693,4
ccdc0f862,0.14542371,0.5306056,0.26469073,0.05927995,2
6ad1d75b2,0.02332247,0.05119443,0.010187419,0.91529566,4
93a9e05b1,0.04303467,0.19017516,0.14929375,0.6174964,4
daf1a8d08,0.004539033,0.035480898,0.09428705,0.865693,4
aa91c3400,0.12818514,0.54923254,0.18776552,0.13481677,2
59f4e3255,0.18811753,0.382502,0.4282962,0.0010842448,3
937c2e14f,0.017673876,0.033333044,0.06659355,0.88239944,4
1d30559d8,0.17441325,0.12382092,0.23020066,0.47156513,4
f13ba84ac,0.23467754,0.12058754,0.07286557,0.5718694,4
8f639ea65,0.5243784,0.43537745,0.029521585,0.010722552,1
7aa0bcef5,0.08220342,0.09807328,0.08105541,0.7386679,4
c3ed4c50b,0.095582396,0.12545869,0.09255761,0.68640125,4
ae00eded4,0.10827332,0.1998105,0.19624096,0.4956752,4
f522ad8d4,0.012322173,0.49382854,0.46588445,0.027964793,2
5fdd708f3,0.2947547,0.3273856,0.100398935,0.27746072,2
244144067,0.0061501493,0.008027984,0.005853447,0.9799684,4
c93e63352,0.05932006,0.07933733,0.056157436,0.80518514,4
103dd7bb1,0.33032316,0.38262793,0.14833473,0.13871422,2
d672df50c,0.13668858,0.6023615,0.25264135,0.0083086165,2
836b6e6f3,0.48652345,0.15565291,0.042552415,0.3152713,1
4555f9273,0.35238567,0.37285697,0.10156251,0.17319478,2
d4427513d,0.28323165,0.4478164,0.12136076,0.14759114,2
75f574b0a,0.12493428,0.51984936,0.08109217,0.27412423,2
2e41f018c,0.34063196,0.45528984,0.12706573,0.077012494,2
ef5fcd597,0.59815747,0.27095094,0.0979927,0.03289885,1
e808d9fee,0.068620056,0.15935192,0.030726269,0.7413018,4
dc996a1a4,0.07886235,0.2716476,0.047214992,0.6022751,4
3101ea018,0.07460802,0.27018362,0.43999782,0.21521047,3
da7680082,0.09886315,0.29722682,0.4227794,0.18113068,3
9fe6f98a5,0.010226062,0.014970137,0.078509234,0.89629453,4
997653f86,0.06824708,0.08011917,0.09625281,0.7553809,4
130797334,0.021113822,0.22157337,0.73663706,0.020675758,3
9115f86cb,0.18715414,0.47040457,0.3351001,0.007341224,2
0e88c1c1c,0.038885865,0.19153829,0.46389717,0.30567876,3
85188cb67,0.08905403,0.17559926,0.12458484,0.6107619,4
24fee0cc4,0.025167078,0.08237708,0.118043095,0.77441275,4
3ef5f0537,0.1789713,0.5702552,0.1566622,0.09411125,2
d565f7c6f,0.016059307,0.95676506,0.017218476,0.009957168,2
c7c443855,0.0059587904,0.039421324,0.83456194,0.12005788,3
412d6c47d,0.31626657,0.26070547,0.22751331,0.19551465,1
768fb166d,0.3532636,0.44855633,0.15458529,0.043594833,2
84f065b56,0.09548389,0.5158279,0.20633212,0.18235604,2
de8b7400d,0.011514628,0.017510323,0.008192379,0.9627827,4
a6e37f91b,0.31247732,0.5258302,0.1177319,0.043960556,2
83b2fae5e,0.03881995,0.033120543,0.029346645,0.8987128,4
6be26ea05,0.03258721,0.098798476,0.024207927,0.8444064,4
9ef3d0eec,0.005446519,0.0039004944,0.020320725,0.97033226,4
2bbe22924,0.016087983,0.83706635,0.07341711,0.07342845,2
1f2c63312,0.035525877,0.1967647,0.70290715,0.06480226,3
7f78266ab,0.32653454,0.3479825,0.29939696,0.026085963,2
ea03ccbba,0.09098744,0.22931986,0.27750406,0.4021887,4
8bacce548,0.22796099,0.50658137,0.22255789,0.04289978,2
b9568ee6f,0.026210891,0.017752185,0.09574911,0.86028785,4
aece6e7bf,0.008045944,0.004155759,0.05433567,0.93346256,4
ece36dc30,0.101061895,0.48259905,0.038028687,0.37831032,2
cfe8c6bef,0.015321072,0.021229181,0.73440504,0.22904474,3
ca144ac2a,0.0138126565,0.8663332,0.11693502,0.0029191754,2
484915b4f,0.27221298,0.4885766,0.13491006,0.10430039,2
90dc0d83f,0.0241258,0.6359338,0.13076209,0.20917834,2
87a679d31,0.0061339876,0.0027431557,0.004908655,0.9862142,4
361e79f5f,0.8279049,0.04918308,0.004401198,0.11851089,1
1a030d758,0.28352812,0.19398504,0.39928785,0.12319903,3
d1dd377ae,0.260119,0.6066295,0.08217255,0.051078957,2
da928b2cd,0.0048871716,0.8532244,0.11061081,0.031277623,2
41175dcb5,0.08514295,0.17623307,0.67208403,0.06653992,3
a7f77b3bd,0.35514748,0.36368203,0.12353648,0.15763405,2
5d5942493,0.62046695,0.33365417,0.026024375,0.019854557,1
285758945,0.36369315,0.19258524,0.32627445,0.11744715,1
c71d537da,0.26617125,0.4668181,0.21766876,0.049341895,2
26a4d7052,0.35240442,0.40431815,0.1428958,0.100381635,2
ea9ad03dc,0.03284369,0.08496736,0.1436801,0.7385089,4
0e1a54250,0.1446742,0.13055177,0.1481153,0.5766587,4
406a1e534,0.2601656,0.39071968,0.31531638,0.033798397,2
bc22c806a,0.036506034,0.7793927,0.18020442,0.0038967647,2
c1577c976,0.43451414,0.35305318,0.12693688,0.08549583,1
a11245368,0.42905918,0.21250401,0.25461927,0.10381757,1
146005aa0,0.024114616,0.4466499,0.4576748,0.07156066,3
4407e70f3,0.44232482,0.38567024,0.12416797,0.047837004,1
0902b6664,0.038521755,0.027422491,0.072811686,0.861244,4
988c18c10,0.20168355,0.16195953,0.22181822,0.4145387,4
7c17de5f6,0.03209139,0.18605135,0.72098476,0.060872465,3
0c0bae9fb,0.20410289,0.09498907,0.055814926,0.6450931,4
6c5a7a1ef,0.032029036,0.5092129,0.14138272,0.3173753,2
1f82a9cd0,0.5141848,0.2766493,0.094709285,0.11445663,1
3ae51e685,0.012538099,0.26404494,0.7192736,0.004143284,3
bce2ed853,0.3729785,0.3066372,0.2149742,0.1054101,1
22f6c0ac6,0.3579492,0.24044587,0.14259033,0.25901458,1
b8750b910,0.2336573,0.5623184,0.18122935,0.022794982,2
1811b1412,0.012475781,0.033016812,0.017412744,0.9370946,4
4a3380641,0.30861816,0.30356845,0.19969594,0.18811749,1
2469e58fd,0.008449326,0.2072973,0.4170512,0.36720213,3
acb108730,0.07601936,0.10792944,0.09142039,0.7246308,4
c5f1eb8b6,0.059997685,0.26854068,0.17467469,0.49678698,4
e7e23bfbf,0.1595044,0.43783396,0.37451097,0.028150715,2
7e4ac998c,0.020265661,0.033880115,0.13673447,0.80911964,4
24357b578,0.1449896,0.58581936,0.26311588,0.0060751415,2
cf9e48222,0.030376183,0.9520858,0.0148672275,0.002670826,2
6e77550de,0.0687842,0.3744994,0.52108973,0.03562666,3
029b05087,0.027755724,0.96585834,0.0047576698,0.0016282903,2
e59c8fc76,0.03505109,0.3807531,0.38989353,0.19430235,3
416d8761e,0.14740048,0.10852533,0.060495883,0.68357825,4
e4406b18a,0.0046288334,0.00971779,0.028993184,0.9566602,4
7adf54516,0.020917695,0.42270994,0.33003485,0.22633749,2
e4eb08c79,0.047063418,0.41744977,0.31888145,0.21660532,2
89446d475,0.005174408,0.783709,0.20930986,0.0018067678,2
163adc370,0.2477331,0.18148129,0.057315838,0.5134697,4
e01e4a2fb,0.42928183,0.38112888,0.121497676,0.0680916,1
de1a20009,0.098935336,0.39436448,0.4820224,0.024677757,3
0b501f1d8,0.0010107456,0.23051691,0.7641484,0.0043239077,3
0f544b558,0.8196875,0.11882191,0.026475914,0.035014678,1
ecafbb542,0.48338205,0.39389056,0.10833052,0.014396955,1
4b0b7dd2f,0.17695887,0.38326427,0.16036546,0.2794114,2
bd9d521c5,0.48019034,0.2630775,0.22231273,0.03441949,1
4f6c8d13e,0.008982902,0.8957628,0.08289497,0.012359328,2
1eb041ff3,0.010525781,0.01788978,0.0062470427,0.9653374,4
755f10f8a,0.023767494,0.19229104,0.25699925,0.5269422,4
e2cf62da9,0.46957856,0.21726839,0.15944982,0.15370314,1
6784b2fcd,0.06388314,0.13781387,0.1262527,0.6720503,4
45bec784b,0.3695155,0.5443493,0.069034554,0.017100563,2
3c008b0b7,0.10143011,0.26127318,0.6346653,0.0026313846,3
7ddf00d90,0.013244622,0.02175718,0.04500016,0.919998,4
d7dd71467,0.0054712156,0.7066646,0.2631152,0.024749009,2
82e86dcbb,0.33910564,0.42418474,0.09222313,0.14448656,2
d353b436f,0.30015403,0.15480426,0.21683875,0.32820296,4
c74d9c9f3,0.049193196,0.048355937,0.0732553,0.82919556,4
8c1658988,0.11651558,0.20705985,0.53702694,0.13939765,3
4892ceb8d,0.043376356,0.15101412,0.012308581,0.79330087,4
bed78eb25,0.0996443,0.35182914,0.1089983,0.43952817,4
c763f19ef,0.39532715,0.3434933,0.16412427,0.09705527,1
28c34e5dc,0.046953876,0.34338677,0.5770603,0.032599073,3
39e0f5513,0.55786306,0.32049045,0.0776203,0.044026192,1
5b11611ff,0.44623142,0.25410324,0.18688807,0.11277727,1
e833d08bb,0.2819219,0.33096603,0.09567879,0.29143324,2
b5aa169b4,0.044457637,0.09686485,0.08133888,0.7773386,4
5183f369d,0.20616488,0.3595175,0.08628507,0.34803256,2
99cbd42dc,0.24029495,0.34048876,0.11802135,0.30119494,2
f91cc9f0d,0.31384298,0.22891894,0.10574046,0.3514976,4
19af88854,0.09844588,0.16741967,0.3080337,0.4261007,4
3d8a35224,0.22681786,0.3908476,0.275151,0.107183516,2
2e5e35de8,0.07770306,0.20424998,0.4936084,0.22443853,3
f1afd4033,0.1176305,0.7578441,0.12097142,0.0035539223,2
d6fd7962e,0.021002,0.0362388,0.05837504,0.8843842,4
5ed5663ae,0.21673681,0.36066818,0.2413212,0.18127379,2
9e6570928,0.022383379,0.02070519,0.04758843,0.909323,4
7ec72b62f,0.17827384,0.5825198,0.102952026,0.13625431,2
0a7798d2b,0.27542916,0.43398422,0.1069539,0.1836327,2
4b2aa880a,0.061905537,0.3093618,0.58838725,0.040345367,3
27e16a68d,0.124994256,0.28064135,0.10260096,0.4917635,4
06c724ada,0.54566634,0.23829554,0.08245601,0.1335821,1
46687a6d1,0.053125557,0.6690129,0.27053434,0.0073272423,2
16abc088f,0.05943474,0.053901795,0.06737408,0.81928945,4
326b17344,0.016996445,0.021101026,0.10073255,0.86117,4
63ea7cfeb,0.1959565,0.18954453,0.12670109,0.48779786,4
ee4acef8d,0.32529554,0.19284303,0.057132248,0.4247292,4
0bf83cc3e,0.28611654,0.31955564,0.15623699,0.23809086,2
a76983523,0.08452255,0.06787252,0.07032717,0.77727777,4
5bc5b2ced,0.045815047,0.12828179,0.089561895,0.7363412,4
3244cff21,0.33850685,0.5005476,0.120829545,0.04011601,2
b4060a70e,0.0071446197,0.031969458,0.17122807,0.78965795,4
8a302ccba,0.17958097,0.32024458,0.40940306,0.090771355,3
0d47275d4,0.14616062,0.14477688,0.68650943,0.022553086,3
28a0ae4fe,0.003251725,0.009430154,0.05401222,0.93330586,4
b278cd182,0.2620005,0.31472984,0.17521589,0.24805377,2
a89f8b241,0.035875626,0.02227435,0.018642372,0.92320764,4
cf85bd080,0.24677536,0.4969644,0.25126135,0.0049989624,2
850875906,0.1567528,0.6571984,0.17899576,0.0070530563,2
4c31c7db9,0.2301009,0.46156776,0.118560925,0.18977037,2
b3580fea4,0.27254826,0.17991006,0.08107976,0.4664619,4
cc9f9c4c1,0.2717605,0.5349648,0.118871555,0.0744031,2
ada1e6f38,0.40428266,0.26715547,0.12216225,0.20639965,1
b412a3f6a,0.28393278,0.26665884,0.24173339,0.20767495,1
f749cd744,0.25757644,0.2874847,0.13521095,0.31972793,4
774de959c,0.021209985,0.049023118,0.08537208,0.84439486,4
ad491b969,0.057065547,0.81191766,0.11666103,0.014355785,2
a86bbc71f,0.31679887,0.34033352,0.12570007,0.21716756,2
2c8ae4c7e,0.37109876,0.53967535,0.07115929,0.018066615,2
8bf0f354b,0.06460949,0.36739203,0.5205976,0.047400896,3
b3c62d7f8,0.34807864,0.5388435,0.07883475,0.034243084,2
26a351904,0.14350326,0.57467455,0.25162923,0.030193057,2
e50174698,0.050858043,0.78098804,0.11745346,0.050700456,2
daf955524,0.060147442,0.79315126,0.1324074,0.014293976,2
76a063a20,0.0032175027,0.5492451,0.44684243,0.00069498125,2
b4eb7f4df,0.094620235,0.28807542,0.60067755,0.01662677,3
1b36762d2,0.7722239,0.15261407,0.0620532,0.013108834,1
3b7aad341,0.12316156,0.2075831,0.05622783,0.6130275,4
470e49e41,0.2511035,0.4950071,0.1944213,0.05946813,2
f61c4cead,0.028066559,0.38501528,0.56971145,0.01720666,3
2e1853b79,0.14206335,0.57050467,0.13841046,0.14902157,2
a92b06d0f,0.08967753,0.25551456,0.65333754,0.0014703851,3
60c1c2fbd,0.37071115,0.4611294,0.15131868,0.016840778,2
17a5487d2,0.008890439,0.070860356,0.8780061,0.042243097,3
2831adaff,0.077470094,0.36883354,0.43541282,0.11828345,3
f7be274e0,0.47119185,0.34659153,0.092700176,0.0895165,1
d8179f4d9,0.034442794,0.069183946,0.122175425,0.7741978,4
8e5356302,0.031087004,0.024772288,0.09740487,0.8467359,4
9fb8e5e73,0.17274708,0.25208092,0.4532096,0.12196243,3
0ced977d7,0.37668082,0.28624007,0.10761105,0.22946808,1
348591b3f,0.9695285,0.014920238,0.001925641,0.013625625,1
47787f847,0.04713848,0.023115156,0.05376361,0.87598276,4
4e797dcdd,0.108981706,0.07354677,0.17337559,0.6440959,4
6d4f64bb7,0.38500437,0.3609773,0.13686924,0.117149085,1
fb278c21e,0.014509626,0.036599625,0.025636012,0.92325467,4
1d2a7f0dd,0.049924187,0.06111568,0.012651093,0.876309,4
030f32f08,0.013154397,0.0064393296,0.003084272,0.97732204,4
91c2edae8,0.08998978,0.25228307,0.5409013,0.11682589,3
8ec043344,0.3551894,0.50066805,0.12579052,0.018351939,2
d5ba03e9a,0.0046384144,0.0037816246,0.004358598,0.9872214,4
bea6f651c,0.17583303,0.07738701,0.064677835,0.6821021,4
4866e37fe,0.0039268397,0.9535611,0.041900247,0.0006117577,2
4d27ab123,0.04454636,0.027370682,0.057560228,0.87052274,4
26ceb4ba8,0.22867072,0.23969845,0.17869307,0.35293776,4
93329ec1a,0.008702067,0.8240869,0.16698329,0.0002276755,2
9a8cbb0c8,0.25794798,0.46203145,0.10090365,0.179117,2
8df053c7e,0.1275116,0.47110528,0.16807641,0.23330666,2
8a3efc6c4,0.7737365,0.16235207,0.030087076,0.03382434,1
f980544af,0.18319196,0.13910997,0.057205886,0.6204922,4
f982548b8,0.1309495,0.11169822,0.085880734,0.67147154,4
b279ec774,0.019217618,0.94571036,0.03208056,0.0029914563,2
2931d3eac,0.26424104,0.6412392,0.08780251,0.0067172586,2
b62d80c49,0.023557302,0.026257215,0.046516333,0.9036692,4
f75724b44,0.048520338,0.11964856,0.0922873,0.7395438,4
dafa3b086,0.2244102,0.69115895,0.056941036,0.027489819,2
8760ee6e3,0.16735627,0.21973987,0.13205528,0.48084855,4
8849d3fe9,0.2643895,0.3342318,0.25969806,0.14168069,2
728a08a8b,0.05811443,0.10662686,0.15939423,0.67586446,4
39e0cc98e,0.3958203,0.5233137,0.06842943,0.012436572,2
9acd96273,0.05686229,0.083497524,0.06581852,0.79382163,4
8bc5380ca,0.5065865,0.38396755,0.0933662,0.01607978,1
99c2ceb33,0.40196946,0.48035645,0.114460245,0.0032138263,2
a3d8c3aaa,0.09996432,0.6272966,0.2525036,0.020235453,2
a7344d7f5,0.049235523,0.47599313,0.24415773,0.23061357,2
af8fdab18,0.8409186,0.09053056,0.042112287,0.026438607,1
7d73574ed,0.04176621,0.10292382,0.20160057,0.65370935,4
fd32c2466,0.14586192,0.10322354,0.10379714,0.6471174,4
d41aa1c62,0.36955574,0.43080536,0.10079349,0.09884545,2
a904d6da4,0.407184,0.3410798,0.10162841,0.15010779,1
17b2d4cd6,0.019513797,0.013649374,0.01894376,0.94789314,4
41c61ed91,0.0304133,0.1434425,0.6969456,0.1291986,3
42e7de7c0,0.015384508,0.02253867,0.028970303,0.93310654,4
218f8bb3a,0.04201721,0.06314254,0.0522251,0.8426151,4
4fdebca57,0.0007623168,0.16099747,0.8343706,0.0038695927,3
763264fa2,0.148096,0.62589073,0.1726309,0.053382345,2
a1fb1b5bb,0.04650111,0.12542142,0.2368348,0.5912427,4
9976d9007,0.40099382,0.4252051,0.15670957,0.017091544,2
c5af48975,0.10689375,0.5989093,0.25927895,0.034918025,2
f981112a8,0.0011969262,0.90590364,0.09163405,0.0012652904,2
f0ba86cc6,0.5096717,0.22048876,0.11496857,0.15487099,1
da80c8aa2,0.8724841,0.03896416,0.017585546,0.07096631,1
45f8df95e,0.13553496,0.22551075,0.1117817,0.52717257,4
653f94080,0.22058114,0.13197827,0.12011005,0.5273305,4
97f683e04,0.6734641,0.23426609,0.05307392,0.039195865,1
a0bcee7e2,0.3593283,0.39431468,0.12480818,0.12154879,2
b8daff578,0.0033400464,0.4128741,0.55606025,0.027725605,3
c0f651276,0.03904786,0.2623187,0.692534,0.006099401,3
9b52894bc,0.1715544,0.44003117,0.03720449,0.35120994,2
67e7da152,0.029418334,0.7715646,0.19579592,0.003221136,2
7295b4948,0.12518165,0.020587126,0.085358225,0.76887304,4
a92c2f233,0.288256,0.39433092,0.13849996,0.17891318,2
9aa40019a,0.22037268,0.18224698,0.086477995,0.51090235,4
9adf0f234,0.2577784,0.5872941,0.10425871,0.050668776,2
dcdf98438,0.036402162,0.13540879,0.40255457,0.42563444,4
96a0b8d03,0.060595393,0.52924496,0.31394267,0.096217,2
0d34bfde7,0.037177667,0.8752992,0.067550726,0.019972371,2
618430208,0.2389866,0.55231005,0.1516581,0.057045218,2
5071e525c,0.1081376,0.09310154,0.14700413,0.65175676,4
2a9223451,0.08778229,0.770505,0.12644668,0.015266031,2
b34a57b41,0.037456598,0.01773301,0.025249183,0.9195611,4
b8d35b6c3,0.025335733,0.04796971,0.10131957,0.825375,4
f231e1f78,0.3516068,0.1759305,0.10253998,0.36992276,4
49a832741,0.39570907,0.4245243,0.06383607,0.11593055,2
e78a33d4a,0.4867565,0.18756446,0.060471892,0.26520717,1
3bcc3be83,0.012542409,0.02524352,0.01030414,0.9519099,4
387701d9d,0.011319146,0.47740695,0.49887887,0.012395009,3
976fcf5a9,0.23487404,0.695774,0.053555377,0.01579654,2
5208915a3,0.2110396,0.47462997,0.13938323,0.17494722,2
172c8129a,0.13001302,0.5900941,0.23442358,0.045469273,2
529025eb8,0.088555336,0.3400442,0.19316922,0.3782312,4
2e76362c0,0.024764342,0.0101739755,0.005534228,0.95952755,4
ca7aa9eec,0.058434058,0.07167841,0.26067355,0.609214,4
dee525fcd,0.006028532,0.7580253,0.13792503,0.098021194,2
c9feb3eb3,0.24206117,0.2789205,0.14183572,0.3371826,4
7a84326ff,0.01332096,0.16964734,0.29735932,0.5196724,4
e3acd4da3,0.07468111,0.23466098,0.53948927,0.15116861,3
233ddf40c,0.4674945,0.30628031,0.037633624,0.18859155,1
37fadf608,0.020861598,0.14660902,0.70458543,0.12794396,3
42ea2e045,0.21213926,0.29612306,0.10960239,0.38213527,4
7ee058c3d,0.17771292,0.14269955,0.19459201,0.4849956,4
a03da4900,0.08237269,0.2714004,0.40941727,0.2368096,3
0abff77fe,0.272059,0.53855485,0.18722884,0.0021572446,2
0dff88b6f,0.14367256,0.32943892,0.45796254,0.06892596,3
3ba4ccb80,0.0005719508,0.08871125,0.9058336,0.0048831,3
6819ce556,0.34956437,0.22546853,0.3366771,0.088289954,1
0173c456c,0.5693368,0.32195657,0.047839403,0.060867246,1
756308d39,0.040957544,0.02381843,0.033078045,0.902146,4
b1cb5d0ec,0.33774284,0.4932955,0.11601639,0.05294524,2
1c92ce464,0.12617004,0.14295797,0.29870123,0.43217075,4
51366110e,0.07035814,0.35342485,0.069434434,0.50678253,4
b857d5ac6,0.0540487,0.096432544,0.6449388,0.20457993,3
d83f60849,0.40952498,0.33977473,0.10939039,0.14130986,1
943611bd0,0.77029175,0.115100525,0.05141061,0.06319716,1
